LMK_KEY,ADDRESS1,ADDRESS2,ADDRESS3,POSTCODE,BUILDING_REFERENCE_NUMBER,ASSET_RATING,ASSET_RATING_BAND,PROPERTY_TYPE,INSPECTION_DATE,LOCAL_AUTHORITY,CONSTITUENCY,COUNTY,LODGEMENT_DATE,TRANSACTION_TYPE,NEW_BUILD_BENCHMARK,EXISTING_STOCK_BENCHMARK,BUILDING_LEVEL,MAIN_HEATING_FUEL,OTHER_FUEL_DESC,SPECIAL_ENERGY_USES,RENEWABLE_SOURCES,FLOOR_AREA,STANDARD_EMISSIONS,TARGET_EMISSIONS,TYPICAL_EMISSIONS,BUILDING_EMISSIONS,AIRCON_PRESENT,AIRCON_KW_RATING,ESTIMATED_AIRCON_KW_RATING,AC_INSPECTION_COMMISSIONED,BUILDING_ENVIRONMENT,ADDRESS,LOCAL_AUTHORITY_LABEL,CONSTITUENCY_LABEL
65279450002012053110241408500950,,Crest House,Stockton Road,TS25 1TY,803585500000,151,G,B1 Offices and Workshop businesses,2012-05-18,E06000001,E14000733,,2012-05-31,Mandatory issue (Marketed sale).,35,93,3,Natural Gas,,,,899,23.57,16.48,43.94,71.37,No,,,4,Heating and Natural Ventilation,"Crest House, Stockton Road",Hartlepool,Hartlepool
65659864912012053007443003009600,,M 4 J,62 Elizabeth Way,TS25 2AX,608843800000,50,B,A1/A2 Retail and Financial/Professional services,2012-05-16,E06000001,E14000733,,2012-05-30,Mandatory issue (Property to let).,25,67,3,Natural Gas,,,,69,48.32,24.29,64.78,47.94,No,,,4,Heating and Natural Ventilation,"M 4 J, 62 Elizabeth Way",Hartlepool,Hartlepool
65894832032012061114214075000198,,Jax,121-122 Middleton Grange Shopping Centre,TS24 7RJ,380517680000,92,D,A3/A4/A5 Restaurant and Cafes/Drinking Establishments and Hot Food takeaways,2012-05-23,E06000001,E14000733,,2012-06-11,Mandatory issue (Marketed sale).,36,95,3,Natural Gas,,,,538,105.64,75.19,200.51,194.66,No,,,4,Heating and Natural Ventilation,"Jax, 121-122 Middleton Grange Shopping Centre",Hartlepool,Hartlepool
8784450402009012816191906719020,GROUND FLOOR,Common Areas,15-19 Victoria Road,TS24 7SE,149605700001,293,G,Retail,2007-12-06,E06000001,E14000733,,2009-01-28,,53,75,3,Grid Supplied Electricity,,,,17,,,,,,,,,Heating and Natural Ventilation,"GROUND FLOOR, Common Areas, 15-19 Victoria Road",Hartlepool,Hartlepool
9152760942009012214383474209220,,Vinery,17 Victoria Road,TS24 7SE,791236270000,156,G,Retail,2007-12-24,E06000001,E14000733,Hartlepool (B),2009-01-22,,43,58,3,Grid Supplied Electricity,,,,70,,,,,,,,,Heating and Natural Ventilation,"Vinery, 17 Victoria Road",Hartlepool,Hartlepool
84628700542013103010164352309200,,May News,136 York Road,TS26 9DA,754470350000,124,E,A1/A2 Retail and Financial/Professional services,2013-10-22,E06000001,E14000733,,2013-10-30,Mandatory issue (Property to let).,33,87,3,Natural Gas,,,,209,41.02,26.77,71.4,102.03,No,,,4,Heating and Mechanical Ventilation,"May News, 136 York Road",Hartlepool,Hartlepool
85388647132013102917274583900799,"CAFE, NW CORNER",Hartlepool Historic Quay,"Hartlepool Marina, Maritime Avenue",TS24 0XZ,496373450001,61,C,A3/A4/A5 Restaurant and Cafes/Drinking Establishments and Hot Food takeaways,2013-10-28,E06000001,E14000733,,2013-10-29,Mandatory issue (Property to let).,31,82,3,Natural Gas,,,,188,114.18,70.12,187,139.58,No,,,4,Heating and Natural Ventilation,"CAFE, NW CORNER, Hartlepool Historic Quay, Hartlepool Marina, Maritime Avenue",Hartlepool,Hartlepool
85388730942013102917255058429200,"CONFERENCE SUITE, GROUND FLOOR, WEST SECTION",Hartlepool Historic Quay,"Hartlepool Marina, Maritime Avenue",TS24 0XZ,496373450002,49,B,A3/A4/A5 Restaurant and Cafes/Drinking Establishments and Hot Food takeaways,2013-10-28,E06000001,E14000733,,2013-10-29,Mandatory issue (Property to let).,33,87,3,Natural Gas,,,,172,127.87,83.86,223.62,124.2,No,,,4,Heating and Natural Ventilation,"CONFERENCE SUITE, GROUND FLOOR, WEST SECTION, Hartlepool Historic Quay, Hartlepool Marina, Maritime Avenue",Hartlepool,Hartlepool
89787380062018031408304930970230,,Spy Monkey,105a York Road,TS26 9DH,337283050000,174,G,B1 Offices and Workshop businesses,2018-03-12,E06000001,E14000733,,2018-03-14,Mandatory issue (Non-marketed sale).,35,101,3,Grid Supplied Electricity,,,,168,27.23,18.82,55.16,94.63,No,,,4,Heating and Natural Ventilation,"Spy Monkey, 105a York Road",Hartlepool,Hartlepool
89974924032014031914050533000396,,Units 10-11,Spaces Business Park,TS25 1PU,260335610000,83,D,B2 to B7 General Industrial and Special Industrial Groups,2014-03-07,E06000001,E14000733,,2014-03-19,Mandatory issue (Property to let).,24,64,3,Grid Supplied Electricity,,,,275,28.37,13.53,36.08,46.99,No,,,4,Heating and Natural Ventilation,"Units 10-11, Spaces Business Park",Hartlepool,Hartlepool
90369160252014040317440904019585,OFFICE BLOCK,A M G Resources Ltd,Windermere Road,TS25 1PA,557704080001,98,D,B1 Offices and Workshop businesses,2014-03-26,E06000001,E14000733,,2014-04-03,Mandatory issue (Marketed sale).,25,67,3,Natural Gas,,,,698,30.98,15.65,41.72,60.78,No,,,4,Heating and Natural Ventilation,"OFFICE BLOCK, A M G Resources Ltd, Windermere Road",Hartlepool,Hartlepool
90369460212014040317455104049585,SCRAP BAY AND DE-TINNING PROCESS BUILDING,A M G Resources Ltd,Windermere Road,TS25 1PA,557704080004,74,C,B2 to B7 General Industrial and Special Industrial Groups,2014-03-26,E06000001,E14000733,,2014-04-03,Mandatory issue (Marketed sale).,15,41,3,Other,,,,4300,27.41,8.33,22.21,40.78,No,,,4,Unconditioned,"SCRAP BAY AND DE-TINNING PROCESS BUILDING, A M G Resources Ltd, Windermere Road",Hartlepool,Hartlepool
90369500022014040317481650270655,USED CAN PLANT,A M G Resources Ltd,Windermere Road,TS25 1PA,557704080005,83,D,B2 to B7 General Industrial and Special Industrial Groups,2014-03-26,E06000001,E14000733,,2014-04-03,Mandatory issue (Marketed sale).,19,51,3,Other,,,,900,27.41,10.52,28.05,45.73,No,,,4,Unconditioned,"USED CAN PLANT, A M G Resources Ltd, Windermere Road",Hartlepool,Hartlepool
90542100022014042812055684970060,,Unit 16,Spaces Business Park,TS25 1PU,681602460000,78,D,B2 to B7 General Industrial and Special Industrial Groups,2014-03-10,E06000001,E14000733,,2014-04-28,Mandatory issue (Property to let).,32,86,3,Grid Supplied Electricity,,,,203,30.5,19.63,52.34,47.38,No,,,4,Heating and Natural Ventilation,"Unit 16, Spaces Business Park",Hartlepool,Hartlepool
90780540212014050113344700009337,,Marco Polo,91-93 York Road,TS26 8AD,374700030000,72,C,A3/A4/A5 Restaurant and Cafes/Drinking Establishments and Hot Food takeaways,2014-04-24,E06000001,E14000733,,2014-05-01,Mandatory issue (Property to let).,31,82,3,Natural Gas,,,,537,103.26,63.5,169.34,147.69,Yes,,1,4,Heating and Natural Ventilation,"Marco Polo, 91-93 York Road",Hartlepool,Hartlepool
90812674032014051611240525000296,,173 York Road,,TS26 9EQ,765520310000,90,D,A1/A2 Retail and Financial/Professional services,2014-05-02,E06000001,E14000733,,2014-05-16,Mandatory issue (Property to let).,28,83,3,Natural Gas,,,,331,32.94,18.68,54.75,59.3,No,,,4,Heating and Mechanical Ventilation,173 York Road,Hartlepool,Hartlepool
86733034032014051420592023000495,,Carpet World,Harbour Walk,TS24 0YA,350341060000,50,B,A1/A2 Retail and Financial/Professional services,2014-05-02,E06000001,E14000733,,2014-05-14,Mandatory issue (Property to let).,24,71,3,Grid Supplied Electricity,,,,228,86.75,41.83,122.57,86.6,No,,,4,Heating and Natural Ventilation,"Carpet World, Harbour Walk",Hartlepool,Hartlepool
93716080022014071620291744930060,,Big Studio Glass Design,Hunter House Industrial Estate,TS25 2BE,646381450000,98,D,B1 Offices and Workshop businesses,2014-07-10,E06000001,E14000733,,2014-07-16,Mandatory issue (Marketed sale).,27,78,3,Natural Gas,,,,590,28.03,15.01,43.99,54.84,No,,,4,Heating and Natural Ventilation,"Big Studio Glass Design, Hunter House Industrial Estate",Hartlepool,Hartlepool
93765170002014071714415685800930,,234b Owton Manor Lane,,TS25 3QD,609427880000,132,F,A1/A2 Retail and Financial/Professional services,2014-07-15,E06000001,E14000733,,2014-07-17,Mandatory issue (Property to let).,31,91,3,Grid Supplied Electricity,,,,81,30.27,18.9,55.37,79.9,No,,,4,Heating and Natural Ventilation,234b Owton Manor Lane,Hartlepool,Hartlepool
93812608712014081814365809009602,,15 Tower Street,,TS24 7HH,622389100000,36,B,C2 Residential Institutions - Universities and colleges,2014-07-30,E06000001,E14000733,,2014-08-18,Mandatory issue (Property on construction).,33,98,4,Natural Gas,,,,189,82.08,54.93,160.96,58.95,No,,,4,Heating and Natural Ventilation,15 Tower Street,Hartlepool,Hartlepool
93001100022014062313402844060760,,Total Training,Mainsforth Terrace,TS25 1NR,648308430000,199,G,D1 Non-residential Institutions - Education,2014-06-03,E06000001,E14000733,,2014-06-23,Mandatory issue (Property to let).,60,175,3,Grid Supplied Electricity,,,,996,8.89,10.62,31.12,35.41,No,,,4,Heating and Natural Ventilation,"Total Training, Mainsforth Terrace",Hartlepool,Hartlepool
95276150602014091313290688700080,,"9, Oxford Street",,TS25 1TB,167565780000,104,E,A1/A2 Retail and Financial/Professional services,2014-08-08,E06000001,E14000733,,2014-09-13,Mandatory issue (Marketed sale).,24,69,3,Grid Supplied Electricity,,,,140,91.38,43.18,126.54,189.18,No,,,4,Heating and Mechanical Ventilation,"9, Oxford Street",Hartlepool,Hartlepool
96644873052014110410542302909382,,The Place in the Park,"Ward Jackson Park, Elwick Road",TS26 0BQ,320732980000,65,C,A3/A4/A5 Restaurant and Cafes/Drinking Establishments and Hot Food takeaways,2014-11-03,E06000001,E14000733,,2014-11-04,Mandatory issue (Property to let).,34,101,3,Natural Gas,,,,410,94.8,65.27,191.27,122.55,No,,,4,Heating and Natural Ventilation,"The Place in the Park, Ward Jackson Park, Elwick Road",Hartlepool,Hartlepool
97434740802014121117164878409990,,Unit 18b,Prospect Way,TS25 1UD,783074470000,111,E,B2 to B7 General Industrial and Special Industrial Groups,2014-11-18,E06000001,E14000733,,2014-12-11,Mandatory issue (Property to let).,30,88,3,Natural Gas,,,,552,49.12,29.36,86.03,109.04,No,,,4,Heating and Natural Ventilation,"Unit 18b, Prospect Way",Hartlepool,Hartlepool
98089990922014121716304871920360,,4 Burbank Mews,Burbank Street,TS24 7NY,676294150000,22,A,C2 Residential Institutions - Hospitals and Care Homes,2014-12-17,E06000001,E14000733,,2014-12-17,Mandatory issue (Property on construction).,25,74,4,Natural Gas,,,,241,78.51,39.53,115.84,35.1,No,,,4,Heating and Natural Ventilation,"4 Burbank Mews, Burbank Street",Hartlepool,Hartlepool
99207890202015021120065850100920,,Unit 28a,Park View Road West,TS25 1PE,128819150000,117,E,B1 Offices and Workshop businesses,2015-02-10,E06000001,E14000733,,2015-02-11,Mandatory issue (Non-marketed sale).,35,102,3,Oil,,,,191,28.07,19.47,57.04,65.75,No,,,4,Heating and Natural Ventilation,"Unit 28a, Park View Road West",Hartlepool,Hartlepool
99631300062015030709341795070480,,Throston Medical Centre,82 Wiltshire Way,TS26 0XT,890303560000,86,D,D1 Non-residential Institutions - Primary Health Care Building,2015-03-04,E06000001,E14000733,,2015-03-07,Mandatory issue (Non-marketed sale).,33,97,3,Natural Gas,,,,277,66.14,43.86,128.53,113.56,No,,,4,Heating and Natural Ventilation,"Throston Medical Centre, 82 Wiltshire Way",Hartlepool,Hartlepool
106668620922015110508540677200180,,Touchwood Furnishing,231 York Road,TS26 9AD,872623710000,99,D,A1/A2 Retail and Financial/Professional services,2015-10-29,E06000001,E14000733,,2015-11-05,Mandatory issue (Marketed sale).,32,94,3,Natural Gas,,,,101,46.82,30.19,88.47,92.75,No,,,4,Heating and Natural Ventilation,"Touchwood Furnishing, 231 York Road",Hartlepool,Hartlepool
10714330802010082512370387100280,,Market Hotel,Lynn Street North,TS24 7AS,287843180000,124,E,Hotel,2010-08-23,E06000001,E14000733,,2010-08-25,Mandatory issue (Marketed sale).,46,81,3,Natural Gas,,,,550,68.94,63.71,111.78,171.66,Yes,,1,4,Heating and Natural Ventilation,"Market Hotel, Lynn Street North",Hartlepool,Hartlepool
100524971912015033121345300009796,,Unit 3/B Rivergreen Business Centre,Queens Meadow Business Park,TS25 2DL,761710090000,47,B,B2 to B7 General Industrial and Special Industrial Groups,2015-03-13,E06000001,E14000733,,2015-03-31,Mandatory issue (Property to let).,26,77,3,Natural Gas,,,,602,43.51,22.94,67.23,41.28,No,,,4,Heating and Mechanical Ventilation,"Unit 3/B Rivergreen Business Centre, Queens Meadow Business Park",Hartlepool,Hartlepool
101188955032015042817013423000199,,West Hartlepool R F C,Catcote Road,TS25 4HA,593315050000,35,B,D1 Non-residential Institutions - Community/Day Centre,2015-03-12,E06000001,E14000733,,2015-04-28,Mandatory issue (Property on construction).,33,98,4,Natural Gas,,,,766,215.24,143.35,420.07,150,No,,,4,Heating and Natural Ventilation,"West Hartlepool R F C, Catcote Road",Hartlepool,Hartlepool
101335004212015051113251105009254,,Unit 11a,Park View Road West,TS25 1PE,244845250000,141,F,B8 Storage or Distribution,2015-04-20,E06000001,E14000733,,2015-05-11,Mandatory issue (Marketed sale).,31,92,3,Dual Fuel Appliances (Mineral + Wood),,,,896,42.27,26.57,77.86,119,No,,,4,Heating and Natural Ventilation,"Unit 11a, Park View Road West",Hartlepool,Hartlepool
101352801212015051113283509009645,,Unit 3c,Park View Road West,TS25 1PE,652419340000,179,G,B1 Offices and Workshop businesses,2015-04-20,E06000001,E14000733,,2015-05-11,Mandatory issue (Marketed sale).,38,112,3,Natural Gas,,,,291,44.73,34.09,99.9,159.71,No,,,4,Heating and Natural Ventilation,"Unit 3c, Park View Road West",Hartlepool,Hartlepool
101441500202015050716302110000740,,Unit 9d,Park View Road West,TS25 1PE,928870010000,166,G,B2 to B7 General Industrial and Special Industrial Groups,2015-04-30,E06000001,E14000733,,2015-05-07,Mandatory issue (Marketed sale).,40,119,3,Oil,,,,457,50.18,40.6,118.99,167.02,No,,,4,Heating and Natural Ventilation,"Unit 9d, Park View Road West",Hartlepool,Hartlepool
101444310342015051815230630200740,,Unit 17b,Prospect Way,TS25 1UD,932411230000,86,D,B2 to B7 General Industrial and Special Industrial Groups,2015-04-30,E06000001,E14000733,,2015-05-18,Mandatory issue (Marketed sale).,36,107,3,Natural Gas,,,,551,65.43,47.63,139.58,111.96,No,,,4,Heating and Natural Ventilation,"Unit 17b, Prospect Way",Hartlepool,Hartlepool
103211480642015071313020235100260,,Carpet Right,"Unit 4, Highpoint Park, Marina Way",TS24 0RN,366038130000,44,B,A1/A2 Retail and Financial/Professional services,2015-06-25,E06000001,E14000733,,2015-07-13,Mandatory issue (Non-marketed sale).,20,58,3,Natural Gas,,,,504,87.48,34.77,101.9,76.38,No,,,4,Heating and Natural Ventilation,"Carpet Right, Unit 4, Highpoint Park, Marina Way",Hartlepool,Hartlepool
10325743912009021411100607000958,,The Harbour of Refuge,Croft Terrace,TS24 0QX,980337350000,75,C,Restaurant/public house,2009-02-14,E06000001,E14000733,Hartlepool (B),2009-02-14,,41,70,3,Natural Gas,,,,324,,,,,,,,,Heating and Natural Ventilation,"The Harbour of Refuge, Croft Terrace",Hartlepool,Hartlepool
103326930002015072411412434800930,,"22, High Street",Greatham,TS25 2EN,701533830000,108,E,A1/A2 Retail and Financial/Professional services,2015-07-14,E06000001,E14000733,,2015-07-24,Mandatory issue (Property to let).,31,90,3,Natural Gas,,,,278,31.97,19.67,57.63,68.78,No,,,4,Heating and Natural Ventilation,"22, High Street, Greatham",Hartlepool,Hartlepool
104569175032015102610081977900598,,Marios Take Away,34 Church Street,TS24 7DG,789755830000,95,D,A3/A4/A5 Restaurant and Cafes/Drinking Establishments and Hot Food takeaways,2015-10-23,E06000001,E14000733,,2015-10-26,Mandatory issue (Marketed sale).,28,81,3,Grid Supplied Electricity,,,,64,135.86,74.8,219.19,257.25,No,,,4,Heating and Natural Ventilation,"Marios Take Away, 34 Church Street",Hartlepool,Hartlepool
109009060912016012117133401009215,,9-13 Scarborough Street,,TS24 7DA,251301910000,77,D,A1/A2 Retail and Financial/Professional services,2016-01-16,E06000001,E14000733,,2016-01-21,Mandatory issue (Marketed sale).,31,89,3,Natural Gas,,,,375,148.35,90.58,265.45,228.98,No,,,4,Heating and Natural Ventilation,9-13 Scarborough Street,Hartlepool,Hartlepool
109103516032016012708501123000293,,Unit 9 Newburn Bridge Industrial Estate,Mainsforth Terrace,TS25 1TZ,133326210000,125,E,B1 Offices and Workshop businesses,2016-01-22,E06000001,E14000733,,2016-01-27,Mandatory issue (Property to let).,36,105,3,LPG,,,,53,27.38,19.7,57.72,68.71,No,,,4,Heating and Natural Ventilation,"Unit 9 Newburn Bridge Industrial Estate, Mainsforth Terrace",Hartlepool,Hartlepool
109279886332016012915001736000597,UNIT C,Park Tower,"1, Park Road",TS24 7PT,874657100003,107,E,A1/A2 Retail and Financial/Professional services,2016-01-27,E06000001,E14000733,,2016-01-29,Mandatory issue (Property to let).,37,109,3,Grid Supplied Electricity,,,,152,27.94,20.86,61.11,59.96,No,,,4,Heating and Mechanical Ventilation,"UNIT C, Park Tower, 1, Park Road",Hartlepool,Hartlepool
110245131212016022911242003019272,GROUND AND PART FIRST FLOOR,Unit 140,Middleton Grange Shopping Centre,TS24 7RZ,224313970001,144,F,A1/A2 Retail and Financial/Professional services,2016-02-27,E06000001,E14000733,,2016-02-29,Mandatory issue (Marketed sale).,23,68,3,Grid Supplied Electricity,,,,1850,76.82,35.64,104.45,221.87,No,,,4,Heating and Natural Ventilation,"GROUND AND PART FIRST FLOOR, Unit 140, Middleton Grange Shopping Centre",Hartlepool,Hartlepool
104798960922015100217324301000260,,Unit 1,Enterprise Court,TS25 2FE,608466160000,32,B,B8 Storage or Distribution,2015-10-02,E06000001,E14000733,,2015-10-02,Mandatory issue (Property on construction).,33,97,4,Natural Gas,,,,157,60.51,40.23,117.9,38.29,No,,,4,Heating and Natural Ventilation,"Unit 1, Enterprise Court",Hartlepool,Hartlepool
104864075032015091720265201000399,,Fachinnis Cycles,29 Murray Street,TS26 8PF,793132340000,67,C,A1/A2 Retail and Financial/Professional services,2015-09-10,E06000001,E14000733,,2015-09-17,Mandatory issue (Marketed sale).,27,78,3,Natural Gas,,,,270,42.65,22.66,66.41,57.56,No,,,4,Heating and Natural Ventilation,"Fachinnis Cycles, 29 Murray Street",Hartlepool,Hartlepool
104948530402015100218161982109000,,Unit 11,Enterprise Court,TS25 2FE,144613180000,36,B,B8 Storage or Distribution,2015-10-02,E06000001,E14000733,,2015-10-02,Mandatory issue (Property on construction).,38,112,4,Natural Gas,,,,79,58.67,44.72,131.04,42,No,,,4,Heating and Natural Ventilation,"Unit 11, Enterprise Court",Hartlepool,Hartlepool
104959029012015100217510206909384,,Unit 4,Enterprise Court,TS25 2FE,345996680000,36,B,B8 Storage or Distribution,2015-10-02,E06000001,E14000733,,2015-10-02,Mandatory issue (Property on construction).,37,108,4,Natural Gas,,,,105,55.4,40.92,119.9,39.6,No,,,4,Heating and Natural Ventilation,"Unit 4, Enterprise Court",Hartlepool,Hartlepool
104977340962015100613334876000270,,Unit 13,Enterprise Court,TS25 2FE,777243650000,35,B,B8 Storage or Distribution,2015-10-02,E06000001,E14000733,,2015-10-06,Mandatory issue (Property on construction).,39,113,4,Natural Gas,,,,78,65.16,50.29,147.38,45.01,No,,,4,Heating and Natural Ventilation,"Unit 13, Enterprise Court",Hartlepool,Hartlepool
10568850062009020916274577020110,,The Saxon,Easington Road,TS24 9QU,176751770000,98,D,Restaurant/public house,2009-02-09,E06000001,E14000733,Hartlepool (B),2009-02-09,,39,66,3,Natural Gas,,,,442,,,,,,,,,Heating and Natural Ventilation,"The Saxon, Easington Road",Hartlepool,Hartlepool
111681880802016050612503363100240,,Odd Bar,51-52 Church Street,TS24 7DX,686968160000,54,C,A3/A4/A5 Restaurant and Cafes/Drinking Establishments and Hot Food takeaways,2016-04-27,E06000001,E14000733,,2016-05-06,Mandatory issue (Marketed sale).,31,92,3,Natural Gas,,,,193,105.89,66.7,195.47,114.64,No,,,4,Heating and Natural Ventilation,"Odd Bar, 51-52 Church Street",Hartlepool,Hartlepool
111692190062016042716013343940670,,Progress House,Usworth Road,TS25 1PD,745492350000,121,E,B2 to B7 General Industrial and Special Industrial Groups,2016-04-16,E06000001,E14000733,,2016-04-27,Mandatory issue (Marketed sale).,34,99,3,Natural Gas,,,,573,37.51,25.45,74.57,90.49,No,,,4,Heating and Natural Ventilation,"Progress House, Usworth Road",Hartlepool,Hartlepool
110631635012016031814304107009736,,5 Errol Street,,TS24 8BG,762457930000,76,D,A1/A2 Retail and Financial/Professional services,2016-03-07,E06000001,E14000733,,2016-03-18,Mandatory issue (Marketed sale).,26,75,3,Natural Gas,,,,133,51.42,26.29,77.05,78.04,No,,,4,Heating and Natural Ventilation,5 Errol Street,Hartlepool,Hartlepool
125577743032017091916590183000196,,1-2 Oak Lodge,White Thorn Gardens,TS25 1FB,465310070000,26,B,C2 Residential Institutions - Hospitals and Care Homes,2017-09-18,E06000001,E14000733,,2017-09-19,Mandatory issue (Property on construction).,26,77,4,Natural Gas,,,,365,81.23,42.76,125.32,42.3,No,,,4,Heating and Natural Ventilation,"1-2 Oak Lodge, White Thorn Gardens",Hartlepool,Hartlepool
